instance,J,T,C,solver,time_limit(msec),status,objective,schedule
instances/MTSP/Laporte/Tabela6/L18-7.txt,20,25,20,org.minizinc.mip.cplex,300000,satisfied,13,"[13, 11, 15, 17, 7, 19, 12, 18, 5, 2, 6, 4, 20, 3, 10, 8, 16, 1, 14, 9]"
instances/MTSP/Laporte/Tabela6/L18-8.txt,20,25,20,org.minizinc.mip.cplex,180000,satisfied,13,"[6, 4, 2, 8, 10, 17, 14, 7, 11, 5, 1, 16, 3, 9, 19, 20, 18, 12, 13, 15]"
instances/MTSP/Laporte/Tabela6/L18-9.txt,20,25,20,org.minizinc.mip.cplex,180000,satisfied,11,"[4, 6, 1, 5, 11, 19, 20, 9, 15, 2, 8, 17, 7, 12, 3, 16, 13, 14, 18, 10]"
instances/MTSP/Laporte/Tabela6/L19-1.txt,25,15,10,org.minizinc.mip.cplex,180000,satisfied,9,"[16, 11, 13, 5, 19, 24, 7, 8, 12, 14, 10, 6, 4, 2, 15, 17, 21, 3, 22, 1, 9, 18, 23, 25, 20]"
instances/MTSP/Laporte/Tabela6/L19-10.txt,25,15,10,org.minizinc.mip.cplex,180000,satisfied,8,"[3, 2, 20, 12, 25, 10, 1, 6, 9, 19, 7, 17, 15, 5, 24, 21, 8, 13, 14, 4, 23, 22, 18, 11, 16]"
instances/MTSP/Laporte/Tabela6/L19-2.txt,25,15,10,org.minizinc.mip.cplex,180000,satisfied,10,"[3, 25, 19, 21, 5, 15, 12, 4, 22, 20, 13, 6, 9, 23, 8, 2, 1, 14, 17, 11, 16, 7, 10, 18, 24]"
instances/MTSP/Laporte/Tabela6/L19-3.txt,25,15,10,org.minizinc.mip.cplex,180000,satisfied,8,"[11, 15, 9, 3, 12, 25, 2, 13, 14, 24, 5, 22, 6, 4, 1, 16, 7, 21, 18, 17, 23, 10, 20, 19, 8]"
instances/MTSP/Laporte/Tabela6/L19-4.txt,25,15,10,org.minizinc.mip.cplex,180000,satisfied,9,"[4, 14, 8, 7, 12, 25, 23, 22, 15, 19, 16, 2, 10, 17, 13, 1, 5, 20, 18, 21, 3, 24, 9, 6, 11]"
instances/MTSP/Laporte/Tabela6/L19-5.txt,25,15,10,org.minizinc.mip.cplex,180000,satisfied,8,"[17, 14, 15, 1, 23, 22, 13, 2, 7, 10, 25, 21, 19, 6, 5, 11, 18, 12, 4, 3, 16, 20, 9, 8, 24]"
instances/MTSP/Laporte/Tabela6/L19-6.txt,25,15,10,org.minizinc.mip.cplex,180000,satisfied,12,"[18, 8, 15, 24, 16, 9, 1, 19, 2, 11, 5, 13, 12, 3, 25, 20, 17, 22, 10, 14, 6, 7, 23, 4, 21]"
